PT_2_eta_1 from_3_to_8 0.45722488365142017 0.5270515243301358 
PT_2_eta_1 from_3_to_9 0.45354206374804423 0.5238550630315856 
PT_2_eta_1 from_3_to_10 0.45732744450561946 0.52719501851835 
PT_2_eta_1 from_3_to_11 0.3995303992165451 0.4768337608401344 
PT_2_eta_1 from_3_to_12 0.4046847759487592 0.4814164846619254 
PT_2_eta_1 from_3_to_13 0.41180668776991497 0.487563466416813 
PT_2_eta_1 from_4_to_9 0.4629652848459398 0.5321309927983896 
PT_2_eta_1 from_4_to_10 0.4498660180033541 0.5207088953728212 
PT_2_eta_1 from_4_to_11 0.38181813652554186 0.4614845033287765 
PT_2_eta_1 from_4_to_12 0.3875051584009091 0.4664349453746815 
PT_2_eta_1 from_4_to_13 0.39217386746522265 0.4705409923946559 
PT_2_eta_1 from_5_to_10 0.42161506118171393 0.4958707287389414 
PT_2_eta_1 from_5_to_11 0.3366053940313424 0.42154118225788273 
PT_2_eta_1 from_5_to_12 0.3384455237712813 0.42317071201913925 
PT_2_eta_1 from_5_to_13 0.3676849573514271 0.44895730124393984 
PT_2_eta_1 from_6_to_11 0.3792587910779615 0.45873122728206484 
PT_2_eta_1 from_6_to_12 0.37004236609138974 0.450650527288113 
PT_2_eta_1 from_6_to_13 0.39607347208391824 0.4734781825754132 
PT_2_eta_1 from_7_to_12 0.4556065513349551 0.525677751913018 
PT_2_eta_1 from_7_to_13 0.46967146759050177 0.5379738987633752 
PT_2_eta_1 from_8_to_13 0.5275694247719195 0.5884212883044058 
