PT_1_eta_2 from_3_to_8 0.948183150422917 0.13893776571405791 
PT_1_eta_2 from_3_to_9 0.8810496882044688 0.12356604318618512 
PT_1_eta_2 from_3_to_10 0.9179083959877807 0.1239843941590239 
PT_1_eta_2 from_3_to_11 0.8389219221825645 0.11013564759405363 
PT_1_eta_2 from_3_to_12 0.8793976309890877 0.11631364681704238 
PT_1_eta_2 from_3_to_13 0.8691812020109211 0.11415871397741743 
PT_1_eta_2 from_4_to_9 0.7761132621946448 0.13059420123207266 
PT_1_eta_2 from_4_to_10 0.8135942836678808 0.13319792997966481 
PT_1_eta_2 from_4_to_11 0.7610399570124552 0.12166305540468432 
PT_1_eta_2 from_4_to_12 0.813624890569537 0.12765639102262877 
PT_1_eta_2 from_4_to_13 0.8156568537697836 0.12606789739438945 
PT_1_eta_2 from_5_to_10 0.8621920338050197 0.17228531816316683 
PT_1_eta_2 from_5_to_11 0.8228001795766253 0.15533871742964586 
PT_1_eta_2 from_5_to_12 0.9065002050507257 0.16942185860494213 
PT_1_eta_2 from_5_to_13 0.904052293194135 0.16399804011354335 
PT_1_eta_2 from_6_to_11 0.5574258855075401 0.12128174335047963 
PT_1_eta_2 from_6_to_12 0.6315997675447848 0.130182965995399 
PT_1_eta_2 from_6_to_13 0.6622016942298099 0.13332841699065912 
PT_1_eta_2 from_7_to_12 0.8957065873718083 0.23464522556172188 
PT_1_eta_2 from_7_to_13 0.8745722556607488 0.22230388783900776 
PT_1_eta_2 from_8_to_13 0.8868210831702356 0.3149115698621652 
