PT_1_eta_2 from_3_to_8 0.7051565343296862 0.08101190149063028 
PT_1_eta_2 from_3_to_9 0.6211897988719526 0.06562934599695586 
PT_1_eta_2 from_3_to_10 0.5855833334765999 0.05824962457451643 
PT_1_eta_2 from_3_to_11 0.5626089277984474 0.05347808578648236 
PT_1_eta_2 from_3_to_12 0.5529376479339612 0.05146947843055721 
PT_1_eta_2 from_3_to_13 0.531431549471326 0.04741618411331019 
PT_1_eta_2 from_4_to_9 0.6118624856598104 0.07565719771823978 
PT_1_eta_2 from_4_to_10 0.5696135495298426 0.06572678927110708 
PT_1_eta_2 from_4_to_11 0.5515015674398278 0.06050907254109688 
PT_1_eta_2 from_4_to_12 0.5348402364611122 0.05650778938174447 
PT_1_eta_2 from_4_to_13 0.4968088852291274 0.04899390404777063 
PT_1_eta_2 from_5_to_10 0.561359917648177 0.07355771124997197 
PT_1_eta_2 from_5_to_11 0.5291120653038163 0.06641446610462075 
PT_1_eta_2 from_5_to_12 0.5238032789034988 0.06311814327641836 
PT_1_eta_2 from_5_to_13 0.47880660540092823 0.05389152804745125 
PT_1_eta_2 from_6_to_11 0.43930907296512256 0.0639320667497531 
PT_1_eta_2 from_6_to_12 0.4478572828408975 0.06160668493767136 
PT_1_eta_2 from_6_to_13 0.41992486451274125 0.05430620984681871 
PT_1_eta_2 from_7_to_12 0.45360825037291536 0.07646294133149963 
PT_1_eta_2 from_7_to_13 0.4002184316866549 0.054811287624356185 
PT_1_eta_2 from_8_to_13 0.325409603109863 0.05533228483002594 
