name,path,xsec
FM2_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM2_5_11_84550_0.root,3.45638E-02
FM3_1.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_1_10_84551_0.root,3.43223E-02
FM3_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_1_11_84552_0.root,3.44305E-02
FM3_1.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_1_9_84553_0.root,3.79298E-02
FM3_2.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_2_10_84554_0.root,3.44233E-02
FM3_2.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_2_11_84555_0.root,3.44458E-02
FM3_2.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_2_9_84556_0.root,4.86079E-02
FM3_3.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_3_10_84557_0.root,3.47556E-02
FM3_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_3_11_84558_0.root,3.43081E-02
FM3_3.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_3_9_84559_0.root,6.68768E-02
FM3_4.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_4_10_84560_0.root,3.47865E-02
FM3_4.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_4_11_84561_0.root,3.45027E-02
FM3_4.00E-9,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_4_9_84562_0.root,9.29307E-02
FM3_5.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_5_10_84563_0.root,3.54249E-02
FM3_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM3_5_11_84564_0.root,3.43856E-02
