PT_4_eta_2 from_3_to_8 0.15097756148904742 0.03474918882513915 
PT_4_eta_2 from_3_to_9 0.16835832025206657 0.03779844737457946 
PT_4_eta_2 from_3_to_10 0.1604388654105096 0.03379950545347902 
PT_4_eta_2 from_3_to_11 0.1286198409633016 0.025355313799012593 
PT_4_eta_2 from_3_to_12 0.1074231045055743 0.020824670943087317 
PT_4_eta_2 from_3_to_13 0.106822017303644 0.019915991297686682 
PT_4_eta_2 from_4_to_9 0.11869357394068844 0.02876550773551864 
PT_4_eta_2 from_4_to_10 0.1291724584990987 0.029891017224325616 
PT_4_eta_2 from_4_to_11 0.10847465280452893 0.023264425290902183 
PT_4_eta_2 from_4_to_12 0.09176256835782902 0.019066071834621445 
PT_4_eta_2 from_4_to_13 0.09094409657451041 0.017895038374112656 
PT_4_eta_2 from_5_to_10 0.14663690584723937 0.038751738354629445 
PT_4_eta_2 from_5_to_11 0.11765725266710712 0.028361341654277585 
PT_4_eta_2 from_5_to_12 0.09412846809514339 0.021513973259598668 
PT_4_eta_2 from_5_to_13 0.09304356539324364 0.019838856588090308 
PT_4_eta_2 from_6_to_11 0.12607348957039322 0.0333479111839303 
PT_4_eta_2 from_6_to_12 0.08895084744924557 0.02173548371625524 
PT_4_eta_2 from_6_to_13 0.09113018881943469 0.020455689602300358 
PT_4_eta_2 from_7_to_12 0.07720913056897176 0.0208213630745948 
PT_4_eta_2 from_7_to_13 0.08253218930254737 0.01942410664348754 
PT_4_eta_2 from_8_to_13 0.07839442311648781 0.02018543231808715 
